SurveyID,ProjectID,LocationName,Date,Collectors,Longitude,Latitude,SurveyTypeID,Plot Name,SpeciesVarietalCode,SpeciesVarietalName,Measurement,CanopyID,Woody_DBH_cm,Woody_Height_m
734,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.06,39.88,Plant,EW2013_213,ACNE,Acer negundo,10,,18.3,9.29
734,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.06,39.88,Plant,EW2013_213,ACNE,Acer negundo,11,,6.8,4.79
734,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.06,39.88,Plant,EW2013_213,ACNE,Acer negundo,12,,15.4,11.54
734,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.06,39.88,Plant,EW2013_213,PLRA,Platanus racemosa,13,,63.6,25.35
734,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.06,39.88,Plant,EW2013_213,PLRA,Platanus racemosa,14,,54.7,23.66
734,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.06,39.88,Plant,EW2013_213,QULO,Quercus lobata,15,,21.6,11.74
734,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.06,39.88,Plant,EW2013_213,QULO,Quercus lobata,16,,22.7,7.43
734,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.06,39.88,Plant,EW2013_213,QULO,Quercus lobata,17,,26,9.4
734,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.06,39.88,Plant,EW2013_213,QULO,Quercus lobata,18,,17.5,9.72
734,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.06,39.88,Plant,EW2013_213,QULO,Quercus lobata,19,,6.5,3.12
734,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.06,39.88,Plant,EW2013_213,QULO,Quercus lobata,20,,21.9,10.95
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,ALRH,Alnus rhombifolia,1,,39.8,26.92
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,PLRA,Platanus racemosa,2,,7,7.02
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,ACNE,Acer negundo,3,,12.2,5.03
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,POFR,Populus fremontii,4,,22.6,23.72
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,SAGO,Salix gooddingii,5,,37.5,21.19
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,ACNE,Acer negundo,6,,7,3.53
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,ACNE,Acer negundo,7,,9,4.03
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,ACNE,Acer negundo,8,,5,2.37
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,UNKNOWN,Unknown,9,,5,3.5
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,ACNE,Acer negundo,10,,18.5,9.02
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,ACNE,Acer negundo,11,,5.7,3.75
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,POFR,Populus fremontii,12,,31.7,23.84
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,POFR,Populus fremontii,13,,59.5,26.6
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,POFR,Populus fremontii,14,,59.9,22.77
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,POFR,Populus fremontii,15,,49.3,18.81
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,ACNE,Acer negundo,16,,10,9.68
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,ACNE,Acer negundo,17,,6,3.86
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,SALAS,Salix lasiolepis,18,,10.1,7.85
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,POFR,Populus fremontii,19,,75,24.35
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,ACNE,Acer negundo,20,,20,10.82
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,ACNE,Acer negundo,21,,23.5,11.99
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,UNKNOWN,Unknown,22,,6,4.5
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,UNKNOWN,Unknown,23,,6.2,4.5
735,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,7/18/2013,"KC,JL,IL,GV,MV",-122.05,39.88,Plant,EW2013_212,SAGO,Salix gooddingii,24,,20.5,7.02
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,POFR,Populus fremontii,1,,120.4,34.71
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,POFR,Populus fremontii,2,,58.5,21.32
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,JUHI,Juglans hindsii,3,,21.1,6.99
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,JUHI,Juglans hindsii,4,,11.8,9.13
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,JUHI,Juglans hindsii,5,,48.9,14.93
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,DEAD,dead wood,6,,16.3,4.1
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,DEAD,dead wood,7,,20.9,11
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,DEAD,dead wood,8,,35.2,8
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,DEAD,dead wood,9,,10,4.7
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,QULO,Quercus lobata,10,,13.1,12.48
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,QULO,Quercus lobata,11,,6.1,4.38
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,QULO,Quercus lobata,12,,8.6,8.76
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,QULO,Quercus lobata,13,,8.8,6.99
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,JUHI,Juglans hindsii,14,,24.5,11.33
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,JUHI,Juglans hindsii,15,,13.7,8.68
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,JUHI,Juglans hindsii,16,,20.7,11.92
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,JUHI,Juglans hindsii,17,,21.9,13.93
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,JUHI,Juglans hindsii,18,,10.1,6.79
737,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"ZS,Abby,Karina,Grace,Daisy",-122.05,39.88,Plant,EW2013_309,JUHI,Juglans hindsii,19,,25.1,12.98
738,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,Maarten,Oliver,Davis,Soo Bin",-122.05,39.88,Plant,EW2013_411,QULO,Quercus lobata,1,,76.5,15.26
738,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,Maarten,Oliver,Davis,Soo Bin",-122.05,39.88,Plant,EW2013_411,QULO,Quercus lobata,2,,62.7,8.95
738,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,Maarten,Oliver,Davis,Soo Bin",-122.05,39.88,Plant,EW2013_411,QULO,Quercus lobata,3,,39,4.3
738,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,Maarten,Oliver,Davis,Soo Bin",-122.05,39.88,Plant,EW2013_411,QULO,Quercus lobata,4,,33.3,9.34
738,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,Maarten,Oliver,Davis,Soo Bin",-122.05,39.88,Plant,EW2013_411,QULO,Quercus lobata,5,,10.8,3.74
738,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,Maarten,Oliver,Davis,Soo Bin",-122.05,39.88,Plant,EW2013_411,QULO,Quercus lobata,6,,57.7,12.46
738,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,Maarten,Oliver,Davis,Soo Bin",-122.05,39.88,Plant,EW2013_411,QULO,Quercus lobata,7,,42.1,10.26
738,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,Maarten,Oliver,Davis,Soo Bin",-122.05,39.88,Plant,EW2013_411,QULO,Quercus lobata,8,,6,1.11
738,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,Maarten,Oliver,Davis,Soo Bin",-122.05,39.88,Plant,EW2013_411,QULO,Quercus lobata,9,,5,1.11
738,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,Maarten,Oliver,Davis,Soo Bin",-122.05,39.88,Plant,EW2013_411,QULO,Quercus lobata,10,,21.2,1.2
738,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,Maarten,Oliver,Davis,Soo Bin",-122.05,39.88,Plant,EW2013_411,QULO,Quercus lobata,11,,9.4,1.5
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,1,,51,19.43
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,2,,8,2.21
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,3,,6.7,5.33
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,4,,13.8,5.06
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,5,,9.2,2.01
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,6,,63.9,15.5
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,7,,17.7,5.56
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,8,,12.4,8.01
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,DEAD,dead wood,9,,7,4.21
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,QULO,Quercus lobata,10,,37.6,9.3
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,11,,7.1,6.48
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,12,,45.6,13.47
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,13,,8.6,6.2
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,14,,12,7.34
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,15,,24,6.94
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,16,,53.4,15.67
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,DEAD,dead wood,17,,7.7,3
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,QULO,Quercus lobata,18,,28.6,12.8
739,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,MH,SY,OM,DD",-122.05,39.88,Plant,EW2013_420,PLRA,Platanus racemosa,19,,35.3,14.12
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,1,,5.4,2.3
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,2,,10.1,4.9
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,3,,10.3,6.1
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,4,,6.8,3.7
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,5,,6.1,4.03
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,6,,5.4,5.6
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,7,,5.9,3.61
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,8,,15.3,5.95
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,9,,8.6,3.41
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,10,,10.5,5.46
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,11,,9.5,5.56
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,12,,12.1,5.73
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,13,,5,3.59
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,14,,7.5,5.33
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,15,,5.4,2.33
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,16,,8.2,5.6
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,17,,8.1,5.84
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,18,,19.7,8.66
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,19,,15.1,7.77
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,20,,5.7,4.49
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,21,,5.4,2.9
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,22,,11.1,5.14
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,23,,6.1,2.13
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,24,,15.5,7.22
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,25,,9.5,7.84
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,26,,9.2,7.7
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,27,,5.6,5.83
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,28,,5.4,2.93
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,29,,7.8,3.92
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,30,,10.8,5.62
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,31,,10.8,5.11
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,32,,8.1,4.66
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,33,,5.12,8.1
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,34,,2.5,5.5
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,35,,3.96,5.1
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,SANIC4,sambucus nigra ssp. canadensis,36,,4.15,11.7
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,DEAD,dead wood,37,,1.91,8.5
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,DEAD,dead wood,38,,5,6.8
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,DEAD,dead wood,39,,4.06,6.7
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,DEAD,dead wood,40,,3.5,8.6
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,DEAD,dead wood,41,,2.5,6.4
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,42,,3.19,5.4
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,43,,6,4.19
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,44,,8,4.45
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,45,,6.4,3.89
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,46,,6.2,5.97
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,47,,5.5,4.65
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,48,,8.6,5
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,49,,7.5,6.6
740,Sacramento R. Red Bluff to Hwy 32,Merrill's Landing,8/1/2013,"M. Vaghti,DD,JY,OM,KP",-122.05,39.88,Plant,EW2013_410,ACNE,Acer negundo,50,,4.21,6.8
